,AH,AH_Home,AH_Away,OU,Over,Under,Home_name,Away_name,Date,URL
753,Asian handicap -3 ,1.99,1.96,Over/Under +212.5 ,1.97,1.96,Boston Celtics,Cleveland Cavaliers,"Thursday, 04 Jan  2018, 03:00",https://www.oddsportal.com/basketball/usa/nba-2017-2018/boston-celtics-cleveland-cavaliers-tE0lUhCg/
754,Asian handicap +4.5 ,1.95,2.0,Over/Under +217 ,1.97,1.97,Chicago Bulls,Toronto Raptors,"Thursday, 04 Jan  2018, 03:00",https://www.oddsportal.com/basketball/usa/nba-2017-2018/chicago-bulls-toronto-raptors-GnaToIwd/
755,Asian handicap -7.5 ,2.03,1.96,Over/Under +209 ,1.96,1.98,Milwaukee Bucks,Indiana Pacers,"Thursday, 04 Jan  2018, 03:00",https://www.oddsportal.com/basketball/usa/nba-2017-2018/milwaukee-bucks-indiana-pacers-K4ahTCRa/
756,Asian handicap +6.5 ,2.04,2.01,Over/Under +211.5 ,1.98,2.0,Brooklyn Nets,Minnesota Timberwolves,"Thursday, 04 Jan  2018, 02:30",https://www.oddsportal.com/basketball/usa/nba-2017-2018/brooklyn-nets-minnesota-timberwolves-CvdpVYdm/
757,Asian handicap -4.5 ,2.01,1.95,Over/Under +197.5 ,2.03,1.96,Miami Heat,Detroit Pistons,"Thursday, 04 Jan  2018, 02:30",https://www.oddsportal.com/basketball/usa/nba-2017-2018/miami-heat-detroit-pistons-YmctWEss/
758,Asian handicap +7.5 ,2.0,1.95,Over/Under +216.5 ,2.05,1.94,Orlando Magic,Houston Rockets,"Thursday, 04 Jan  2018, 02:00",https://www.oddsportal.com/basketball/usa/nba-2017-2018/orlando-magic-houston-rockets-S6KDzeZP/
759,Asian handicap -1.5 ,2.3,1.95,Over/Under +206.5 ,2.13,1.93,Philadelphia 76ers,San Antonio Spurs,"Thursday, 04 Jan  2018, 02:00",https://www.oddsportal.com/basketball/usa/nba-2017-2018/philadelphia-76ers-san-antonio-spurs-GWG9yyKJ/
760,Asian handicap -9.5 ,1.93,2.0,Over/Under +213 ,1.98,2.3,Washington Wizards,New York Knicks,"Thursday, 04 Jan  2018, 02:00",https://www.oddsportal.com/basketball/usa/nba-2017-2018/washington-wizards-new-york-knicks-2TSRCisJ/
761,Asian handicap -5.5 ,2.0,2.01,Over/Under +205.5 ,2.03,1.98,Los Angeles Clippers,Memphis Grizzlies,"Wednesday, 03 Jan  2018, 05:30",https://www.oddsportal.com/basketball/usa/nba-2017-2018/los-angeles-clippers-memphis-grizzlies-OxUNDXRC/
762,Asian handicap +4.5 ,2.05,1.92,Over/Under +204.5 ,2.04,1.95,Sacramento Kings,Charlotte Hornets,"Wednesday, 03 Jan  2018, 05:00",https://www.oddsportal.com/basketball/usa/nba-2017-2018/sacramento-kings-charlotte-hornets-61ZIEDC6/
763,Asian handicap -1 ,1.93,2.0,Over/Under +217.5 ,2.0,2.02,Phoenix Suns,Atlanta Hawks,"Wednesday, 03 Jan  2018, 04:00",https://www.oddsportal.com/basketball/usa/nba-2017-2018/phoenix-suns-atlanta-hawks-SAzFFgc0/
764,Asian handicap +5.5 ,2.05,1.97,Over/Under +201.5 ,1.93,2.14,New York Knicks,San Antonio Spurs,"Wednesday, 03 Jan  2018, 02:30",https://www.oddsportal.com/basketball/usa/nba-2017-2018/new-york-knicks-san-antonio-spurs-YmyBGZsf/
765,Asian handicap -8.5 ,1.98,1.96,Over/Under +215.5 ,2.04,2.0,Cleveland Cavaliers,Portland Trail Blazers,"Wednesday, 03 Jan  2018, 02:00",https://www.oddsportal.com/basketball/usa/nba-2017-2018/cleveland-cavaliers-portland-trail-blazers-KpX6HFSm/
766,Asian handicap -2.5 ,2.06,1.92,Over/Under +201.5 ,1.99,1.98,Chicago Bulls,Portland Trail Blazers,"Tuesday, 02 Jan  2018, 03:00",https://www.oddsportal.com/basketball/usa/nba-2017-2018/chicago-bulls-portland-trail-blazers-xMs2IeDs/
767,Asian handicap -9.5 ,2.05,1.93,Over/Under +214 ,1.97,1.98,Minnesota Timberwolves,Los Angeles Lakers,"Tuesday, 02 Jan  2018, 03:00",https://www.oddsportal.com/basketball/usa/nba-2017-2018/minnesota-timberwolves-los-angeles-lakers-zDezNy5Q/
768,Asian handicap -1.5 ,1.98,1.95,Over/Under +219 ,1.97,1.96,Brooklyn Nets,Orlando Magic,"Tuesday, 02 Jan  2018, 02:30",https://www.oddsportal.com/basketball/usa/nba-2017-2018/brooklyn-nets-orlando-magic-SndWNHkK/
769,Asian handicap -6 ,1.99,1.99,Over/Under +213.5 ,1.95,2.03,Toronto Raptors,Milwaukee Bucks,"Tuesday, 02 Jan  2018, 02:30",https://www.oddsportal.com/basketball/usa/nba-2017-2018/toronto-raptors-milwaukee-bucks-YN9OnbOk/
770,Asian handicap +3.5 ,2.01,1.97,Over/Under +220.5 ,2.02,1.93,Phoenix Suns,Philadelphia 76ers,"Monday, 01 Jan  2018, 03:00",https://www.oddsportal.com/basketball/usa/nba-2017-2018/phoenix-suns-philadelphia-76ers-ldcSOczE/
771,Asian handicap -14.5 ,2.05,2.06,Over/Under +226.5 ,1.98,2.02,Houston Rockets,Los Angeles Lakers,"Monday, 01 Jan  2018, 02:00",https://www.oddsportal.com/basketball/usa/nba-2017-2018/houston-rockets-los-angeles-lakers-niJq0EcD/
772,Asian handicap -1.5 ,2.03,1.94,Over/Under +211.5 ,2.02,1.93,Los Angeles Clippers,Charlotte Hornets,"Monday, 01 Jan  2018, 02:00",https://www.oddsportal.com/basketball/usa/nba-2017-2018/los-angeles-clippers-charlotte-hornets-YmFu1fr7/
773,Asian handicap -8 ,1.95,2.0,Over/Under +203.5 ,2.03,2.06,Oklahoma City Thunder,Dallas Mavericks,"Monday, 01 Jan  2018, 02:00",https://www.oddsportal.com/basketball/usa/nba-2017-2018/oklahoma-city-thunder-dallas-mavericks-0zHX2GDf/
774,Asian handicap -2.5 ,1.94,2.01,Over/Under +192.5 ,1.95,1.99,Sacramento Kings,Memphis Grizzlies,"Monday, 01 Jan  2018, 02:00",https://www.oddsportal.com/basketball/usa/nba-2017-2018/sacramento-kings-memphis-grizzlies-vRFy2zT0/
775,Asian handicap -9.5 ,2.0,1.99,Over/Under +209.5 ,1.96,2.02,Boston Celtics,Brooklyn Nets,"Monday, 01 Jan  2018, 00:30",https://www.oddsportal.com/basketball/usa/nba-2017-2018/boston-celtics-brooklyn-nets-raMS3dbl/
776,Asian handicap +3 ,2.0,1.95,Over/Under +207.5 ,2.06,1.93,Indiana Pacers,Minnesota Timberwolves,"Monday, 01 Jan  2018, 00:00",https://www.oddsportal.com/basketball/usa/nba-2017-2018/indiana-pacers-minnesota-timberwolves-48NO4xqr/
777,Asian handicap -8 ,1.97,1.96,Over/Under +212.5 ,1.93,2.1,Washington Wizards,Chicago Bulls,"Sunday, 31 Dec  2017, 22:30",https://www.oddsportal.com/basketball/usa/nba-2017-2018/washington-wizards-chicago-bulls-nTzc9IzR/
778,Asian handicap -7 ,1.94,2.0,Over/Under +213.5 ,2.01,2.05,Denver Nuggets,Philadelphia 76ers,"Sunday, 31 Dec  2017, 04:00",https://www.oddsportal.com/basketball/usa/nba-2017-2018/denver-nuggets-philadelphia-76ers-lrIgAbLK/
779,Asian handicap -13.5 ,2.06,1.95,Over/Under +206.5 ,2.02,2.04,Golden State Warriors,Memphis Grizzlies,"Sunday, 31 Dec  2017, 03:30",https://www.oddsportal.com/basketball/usa/nba-2017-2018/golden-state-warriors-memphis-grizzlies-6JSlBv6E/
780,Asian handicap +3.5 ,2.16,1.93,Over/Under +207.5 ,2.03,1.97,Utah Jazz,Cleveland Cavaliers,"Sunday, 31 Dec  2017, 03:00",https://www.oddsportal.com/basketball/usa/nba-2017-2018/utah-jazz-cleveland-cavaliers-SSTpCKj8/
781,Asian handicap +2.5 ,2.03,2.0,Over/Under +204 ,1.97,2.0,Atlanta Hawks,Portland Trail Blazers,"Sunday, 31 Dec  2017, 02:30",https://www.oddsportal.com/basketball/usa/nba-2017-2018/atlanta-hawks-portland-trail-blazers-vDz3myE7/
782,Asian handicap +5 ,1.98,1.95,Over/Under +196.5 ,2.07,1.91,Detroit Pistons,San Antonio Spurs,"Sunday, 31 Dec  2017, 02:00",https://www.oddsportal.com/basketball/usa/nba-2017-2018/detroit-pistons-san-antonio-spurs-4frjjwUl/
783,Asian handicap -5.5 ,1.97,1.96,Over/Under +217 ,1.95,2.0,New Orleans Pelicans,New York Knicks,"Sunday, 31 Dec  2017, 02:00",https://www.oddsportal.com/basketball/usa/nba-2017-2018/new-orleans-pelicans-new-york-knicks-Icnfkcqe/
784,Asian handicap +1.5 ,2.01,1.95,Over/Under +206 ,1.99,1.97,Orlando Magic,Miami Heat,"Sunday, 31 Dec  2017, 02:00",https://www.oddsportal.com/basketball/usa/nba-2017-2018/orlando-magic-miami-heat-0MyalHb1/
785,Asian handicap -9.5 ,2.07,1.93,Over/Under +211.5 ,1.98,1.95,Golden State Warriors,Charlotte Hornets,"Saturday, 30 Dec  2017, 05:30",https://www.oddsportal.com/basketball/usa/nba-2017-2018/golden-state-warriors-charlotte-hornets-8OdKea6R/
786,Asian handicap +3 ,1.95,2.01,Over/Under +218 ,1.96,2.07,Los Angeles Lakers,Los Angeles Clippers,"Saturday, 30 Dec  2017, 05:30",https://www.oddsportal.com/basketball/usa/nba-2017-2018/los-angeles-lakers-los-angeles-clippers-AXrniJEr/
787,Asian handicap -2.5 ,2.05,1.92,Over/Under +210 ,2.08,1.98,Sacramento Kings,Phoenix Suns,"Saturday, 30 Dec  2017, 05:00",https://www.oddsportal.com/basketball/usa/nba-2017-2018/sacramento-kings-phoenix-suns-SCuNduiL/
788,Asian handicap -2.5 ,2.03,1.91,Over/Under +206.5 ,1.96,2.0,Chicago Bulls,Indiana Pacers,"Saturday, 30 Dec  2017, 03:00",https://www.oddsportal.com/basketball/usa/nba-2017-2018/chicago-bulls-indiana-pacers-tdwBas72/
789,Asian handicap -6 ,1.95,1.98,Over/Under +204 ,1.98,1.99,Miami Heat,Brooklyn Nets,"Saturday, 30 Dec  2017, 03:00",https://www.oddsportal.com/basketball/usa/nba-2017-2018/miami-heat-brooklyn-nets-lMtJcLyF/
790,Asian handicap -6.5 ,2.0,1.96,Over/Under +212.5 ,1.93,2.04,New Orleans Pelicans,Dallas Mavericks,"Saturday, 30 Dec  2017, 03:00",https://www.oddsportal.com/basketball/usa/nba-2017-2018/new-orleans-pelicans-dallas-mavericks-fasFb1M8/
791,Asian handicap -6.5 ,1.93,2.06,Over/Under +207.5 ,2.03,1.94,Oklahoma City Thunder,Milwaukee Bucks,"Saturday, 30 Dec  2017, 03:00",https://www.oddsportal.com/basketball/usa/nba-2017-2018/oklahoma-city-thunder-milwaukee-bucks-viaSzbU1/
792,Asian handicap -11 ,1.97,1.99,Over/Under +217 ,2.05,1.93,Toronto Raptors,Atlanta Hawks,"Saturday, 30 Dec  2017, 02:30",https://www.oddsportal.com/basketball/usa/nba-2017-2018/toronto-raptors-atlanta-hawks-zwiLmv9q/
793,Asian handicap +2 ,2.02,2.01,Over/Under +222.5 ,2.17,1.91,Washington Wizards,Houston Rockets,"Saturday, 30 Dec  2017, 02:00",https://www.oddsportal.com/basketball/usa/nba-2017-2018/washington-wizards-houston-rockets-000OyvFe/
794,Asian handicap +1.5 ,1.93,2.05,Over/Under +207.5 ,1.99,2.02,Portland Trail Blazers,Philadelphia 76ers,"Friday, 29 Dec  2017, 05:30",https://www.oddsportal.com/basketball/usa/nba-2017-2018/portland-trail-blazers-philadelphia-76ers-WQeKxKak/
795,Asian handicap -10.5 ,1.96,2.0,Over/Under +199.5 ,1.96,2.01,San Antonio Spurs,New York Knicks,"Friday, 29 Dec  2017, 03:30",https://www.oddsportal.com/basketball/usa/nba-2017-2018/san-antonio-spurs-new-york-knicks-hzcGw0pq/
796,Asian handicap +1.5 ,1.93,2.01,Over/Under +215.5 ,2.05,1.94,Boston Celtics,Houston Rockets,"Friday, 29 Dec  2017, 03:00",https://www.oddsportal.com/basketball/usa/nba-2017-2018/boston-celtics-houston-rockets-02urd80A/
797,Asian handicap -4 ,2.0,1.94,Over/Under +211.5 ,2.06,1.93,Milwaukee Bucks,Minnesota Timberwolves,"Friday, 29 Dec  2017, 03:00",https://www.oddsportal.com/basketball/usa/nba-2017-2018/milwaukee-bucks-minnesota-timberwolves-CxqneSFG/
798,Asian handicap +4 ,2.01,1.95,Over/Under +205.5 ,1.97,2.08,Orlando Magic,Detroit Pistons,"Friday, 29 Dec  2017, 02:00",https://www.oddsportal.com/basketball/usa/nba-2017-2018/orlando-magic-detroit-pistons-6utvclo4/
799,Asian handicap -11.5 ,1.93,2.12,Over/Under +204 ,1.96,2.03,Golden State Warriors,Utah Jazz,"Thursday, 28 Dec  2017, 05:30",https://www.oddsportal.com/basketball/usa/nba-2017-2018/golden-state-warriors-utah-jazz-SlszbUVc/
800,Asian handicap -3.5 ,2.0,2.01,Over/Under +202.5 ,2.0,2.06,Los Angeles Lakers,Memphis Grizzlies,"Thursday, 28 Dec  2017, 05:30",https://www.oddsportal.com/basketball/usa/nba-2017-2018/los-angeles-lakers-memphis-grizzlies-ADnVbAGi/
801,Asian handicap +9 ,1.99,2.0,Over/Under +207.5 ,2.01,1.99,Sacramento Kings,Cleveland Cavaliers,"Thursday, 28 Dec  2017, 05:00",https://www.oddsportal.com/basketball/usa/nba-2017-2018/sacramento-kings-cleveland-cavaliers-WMmRaj1o/
802,Asian handicap -1.5 ,2.02,1.95,Over/Under +208 ,1.97,2.0,Chicago Bulls,New York Knicks,"Thursday, 28 Dec  2017, 03:00",https://www.oddsportal.com/basketball/usa/nba-2017-2018/chicago-bulls-new-york-knicks-bZICtT0N/
803,Asian handicap -5 ,1.97,1.98,Over/Under +211.5 ,1.98,1.99,Minnesota Timberwolves,Denver Nuggets,"Thursday, 28 Dec  2017, 03:00",https://www.oddsportal.com/basketball/usa/nba-2017-2018/minnesota-timberwolves-denver-nuggets-tb8HumGT/
804,Asian handicap -9 ,2.04,1.98,Over/Under +221.5 ,1.99,2.0,New Orleans Pelicans,Brooklyn Nets,"Thursday, 28 Dec  2017, 03:00",https://www.oddsportal.com/basketball/usa/nba-2017-2018/new-orleans-pelicans-brooklyn-nets-IJaqy7Op/
805,Asian handicap -3.5 ,2.01,1.99,Over/Under +209 ,1.97,1.98,Oklahoma City Thunder,Toronto Raptors,"Thursday, 28 Dec  2017, 03:00",https://www.oddsportal.com/basketball/usa/nba-2017-2018/oklahoma-city-thunder-toronto-raptors-Ic4ghK0S/
806,Asian handicap +6 ,1.97,1.97,Over/Under +214.5 ,1.92,2.01,Atlanta Hawks,Washington Wizards,"Thursday, 28 Dec  2017, 02:30",https://www.oddsportal.com/basketball/usa/nba-2017-2018/atlanta-hawks-washington-wizards-KrK8s9oH/
807,Asian handicap +1 ,2.02,1.94,Over/Under +206.5 ,2.03,1.93,Charlotte Hornets,Boston Celtics,"Thursday, 28 Dec  2017, 02:00",https://www.oddsportal.com/basketball/usa/nba-2017-2018/charlotte-hornets-boston-celtics-Q755rkWA/
808,Asian handicap -4.5 ,1.92,2.11,Over/Under +202.5 ,2.03,1.95,Indiana Pacers,Dallas Mavericks,"Thursday, 28 Dec  2017, 02:00",https://www.oddsportal.com/basketball/usa/nba-2017-2018/indiana-pacers-dallas-mavericks-nH61qVG4/
809,Asian handicap -5.5 ,2.0,1.99,Over/Under +205.5 ,2.01,2.04,Los Angeles Clippers,Sacramento Kings,"Wednesday, 27 Dec  2017, 05:30",https://www.oddsportal.com/basketball/usa/nba-2017-2018/los-angeles-clippers-sacramento-kings-4hHdpB1b/
810,Asian handicap -5.5 ,2.04,1.95,Over/Under +205 ,1.98,1.97,Denver Nuggets,Utah Jazz,"Wednesday, 27 Dec  2017, 04:00",https://www.oddsportal.com/basketball/usa/nba-2017-2018/denver-nuggets-utah-jazz-jkDhoinh/
811,Asian handicap +1.5 ,1.99,1.97,Over/Under +204.5 ,2.0,1.98,Phoenix Suns,Memphis Grizzlies,"Wednesday, 27 Dec  2017, 04:00",https://www.oddsportal.com/basketball/usa/nba-2017-2018/phoenix-suns-memphis-grizzlies-dSDlnXWo/
812,Asian handicap -11.5 ,2.06,1.94,Over/Under +207 ,1.97,2.0,San Antonio Spurs,Brooklyn Nets,"Wednesday, 27 Dec  2017, 03:30",https://www.oddsportal.com/basketball/usa/nba-2017-2018/san-antonio-spurs-brooklyn-nets-IyFpmDHu/
813,Asian handicap -7.5 ,1.99,2.01,Over/Under +212.5 ,2.01,2.1,Milwaukee Bucks,Chicago Bulls,"Wednesday, 27 Dec  2017, 03:00",https://www.oddsportal.com/basketball/usa/nba-2017-2018/milwaukee-bucks-chicago-bulls-GYetrLKU/
814,Asian handicap -8.5 ,2.02,2.0,Over/Under +204.5 ,1.98,2.0,Miami Heat,Orlando Magic,"Wednesday, 27 Dec  2017, 02:30",https://www.oddsportal.com/basketball/usa/nba-2017-2018/miami-heat-orlando-magic-xrcxq15O/
815,Asian handicap +6 ,1.96,2.01,Over/Under +209.5 ,1.96,1.98,Dallas Mavericks,Toronto Raptors,"Wednesday, 27 Dec  2017, 02:00",https://www.oddsportal.com/basketball/usa/nba-2017-2018/dallas-mavericks-toronto-raptors-v75kg0oM/
816,Asian handicap -1.5 ,2.0,2.01,Over/Under +207.5 ,1.96,2.01,Detroit Pistons,Indiana Pacers,"Wednesday, 27 Dec  2017, 02:00",https://www.oddsportal.com/basketball/usa/nba-2017-2018/detroit-pistons-indiana-pacers-rLcYqsjI/
817,Asian handicap +6 ,2.01,1.99,Over/Under +216 ,1.99,1.99,Los Angeles Lakers,Minnesota Timberwolves,"Tuesday, 26 Dec  2017, 05:30",https://www.oddsportal.com/basketball/usa/nba-2017-2018/los-angeles-lakers-minnesota-timberwolves-nNimFNgs/
818,Asian handicap -2 ,1.97,1.97,Over/Under +218.5 ,2.08,1.97,Oklahoma City Thunder,Houston Rockets,"Tuesday, 26 Dec  2017, 03:00",https://www.oddsportal.com/basketball/usa/nba-2017-2018/oklahoma-city-thunder-houston-rockets-fRTJWkPE/
819,Asian handicap -4.5 ,1.95,2.12,Over/Under +207.5 ,2.09,1.95,Boston Celtics,Washington Wizards,"Tuesday, 26 Dec  2017, 00:30",https://www.oddsportal.com/basketball/usa/nba-2017-2018/boston-celtics-washington-wizards-GzVFXV98/
820,Asian handicap -4.5 ,2.0,2.01,Over/Under +215.5 ,2.06,1.96,Golden State Warriors,Cleveland Cavaliers,"Monday, 25 Dec  2017, 22:00",https://www.oddsportal.com/basketball/usa/nba-2017-2018/golden-state-warriors-cleveland-cavaliers-UX9u9nX7/
821,Asian handicap -1.5 ,2.0,2.35,Over/Under +211.5 ,2.0,2.2,New York Knicks,Philadelphia 76ers,"Monday, 25 Dec  2017, 19:00",https://www.oddsportal.com/basketball/usa/nba-2017-2018/new-york-knicks-philadelphia-76ers-jsByASH1/
822,Asian handicap +6 ,1.97,1.99,Over/Under +196 ,2.0,1.97,Sacramento Kings,San Antonio Spurs,"Sunday, 24 Dec  2017, 05:00",https://www.oddsportal.com/basketball/usa/nba-2017-2018/sacramento-kings-san-antonio-spurs-WpfUpNzC/
823,Asian handicap -2.5 ,2.06,2.06,Over/Under +200.5 ,2.02,1.96,Los Angeles Lakers,Portland Trail Blazers,"Sunday, 24 Dec  2017, 04:30",https://www.oddsportal.com/basketball/usa/nba-2017-2018/los-angeles-lakers-portland-trail-blazers-lM4Po3L5/
824,Asian handicap +8 ,2.0,1.99,Over/Under +216.5 ,2.01,1.95,Phoenix Suns,Minnesota Timberwolves,"Sunday, 24 Dec  2017, 04:00",https://www.oddsportal.com/basketball/usa/nba-2017-2018/phoenix-suns-minnesota-timberwolves-AV5Lnq6a/
825,Asian handicap -8 ,2.0,1.99,Over/Under +215.5 ,2.09,1.93,Golden State Warriors,Denver Nuggets,"Sunday, 24 Dec  2017, 03:30",https://www.oddsportal.com/basketball/usa/nba-2017-2018/golden-state-warriors-denver-nuggets-td1HmPjg/
826,Asian handicap -2 ,2.03,2.0,Over/Under +197.5 ,2.0,1.99,Memphis Grizzlies,Los Angeles Clippers,"Sunday, 24 Dec  2017, 03:00",https://www.oddsportal.com/basketball/usa/nba-2017-2018/memphis-grizzlies-los-angeles-clippers-rLLtfRDP/
827,Asian handicap +3.5 ,2.0,2.01,Over/Under +209.5 ,1.93,2.05,Miami Heat,New Orleans Pelicans,"Sunday, 24 Dec  2017, 03:00",https://www.oddsportal.com/basketball/usa/nba-2017-2018/miami-heat-new-orleans-pelicans-KtD8koMt/
828,Asian handicap -1.5 ,1.98,2.05,Over/Under +196.5 ,2.1,1.99,Utah Jazz,Oklahoma City Thunder,"Sunday, 24 Dec  2017, 03:00",https://www.oddsportal.com/basketball/usa/nba-2017-2018/utah-jazz-oklahoma-city-thunder-252Dl5ym/
829,Asian handicap +1.5 ,2.03,1.95,Over/Under +202.5 ,2.0,1.96,Atlanta Hawks,Dallas Mavericks,"Sunday, 24 Dec  2017, 02:30",https://www.oddsportal.com/basketball/usa/nba-2017-2018/atlanta-hawks-dallas-mavericks-UHXbVsyP/
830,Asian handicap -7.5 ,2.09,1.91,Over/Under +204.5 ,1.99,1.97,Boston Celtics,Chicago Bulls,"Sunday, 24 Dec  2017, 02:30",https://www.oddsportal.com/basketball/usa/nba-2017-2018/boston-celtics-chicago-bulls-jRYfWNLI/
831,Asian handicap -4.5 ,2.02,1.97,Over/Under +208.5 ,1.95,2.17,Charlotte Hornets,Milwaukee Bucks,"Sunday, 24 Dec  2017, 02:00",https://www.oddsportal.com/basketball/usa/nba-2017-2018/charlotte-hornets-milwaukee-bucks-WOIgYqi6/
832,Asian handicap -9.5 ,1.97,2.0,Over/Under +215 ,2.05,1.95,Indiana Pacers,Brooklyn Nets,"Sunday, 24 Dec  2017, 02:00",https://www.oddsportal.com/basketball/usa/nba-2017-2018/indiana-pacers-brooklyn-nets-AFHcX36C/
833,Asian handicap -11.5 ,2.07,1.95,Over/Under +211.5 ,1.99,1.97,Washington Wizards,Orlando Magic,"Sunday, 24 Dec  2017, 02:00",https://www.oddsportal.com/basketball/usa/nba-2017-2018/washington-wizards-orlando-magic-x2JkZPy0/
834,Asian handicap -9 ,1.95,2.25,Over/Under +219.5 ,1.98,2.03,Toronto Raptors,Philadelphia 76ers,"Sunday, 24 Dec  2017, 00:00",https://www.oddsportal.com/basketball/usa/nba-2017-2018/toronto-raptors-philadelphia-76ers-MVApftWF/
835,Asian handicap -11.5 ,2.0,2.06,Over/Under +216 ,2.0,1.98,Golden State Warriors,Los Angeles Lakers,"Saturday, 23 Dec  2017, 05:30",https://www.oddsportal.com/basketball/usa/nba-2017-2018/golden-state-warriors-los-angeles-lakers-ObFoz6Mg/
836,Asian handicap +1.5 ,1.98,2.12,Over/Under +203.5 ,2.05,2.02,Portland Trail Blazers,Denver Nuggets,"Saturday, 23 Dec  2017, 05:00",https://www.oddsportal.com/basketball/usa/nba-2017-2018/portland-trail-blazers-denver-nuggets-tzQtyn7m/
837,Asian handicap -12 ,1.97,2.0,Over/Under +221 ,1.99,1.97,Houston Rockets,Los Angeles Clippers,"Saturday, 23 Dec  2017, 03:00",https://www.oddsportal.com/basketball/usa/nba-2017-2018/houston-rockets-los-angeles-clippers-UedOI4iJ/
838,Asian handicap +1.5 ,1.98,2.08,Over/Under +195.5 ,1.95,2.03,Miami Heat,Dallas Mavericks,"Saturday, 23 Dec  2017, 03:00",https://www.oddsportal.com/basketball/usa/nba-2017-2018/miami-heat-dallas-mavericks-AiZAt8qQ/
839,Asian handicap -5 ,1.98,2.02,Over/Under +209.5 ,2.0,2.07,Milwaukee Bucks,Charlotte Hornets,"Saturday, 23 Dec  2017, 03:00",https://www.oddsportal.com/basketball/usa/nba-2017-2018/milwaukee-bucks-charlotte-hornets-W0z7slUJ/
840,Asian handicap -11 ,1.97,2.09,Over/Under +204 ,2.0,1.96,Oklahoma City Thunder,Atlanta Hawks,"Saturday, 23 Dec  2017, 03:00",https://www.oddsportal.com/basketball/usa/nba-2017-2018/oklahoma-city-thunder-atlanta-hawks-2qRxxSis/
841,Asian handicap +5.5 ,1.91,2.08,Over/Under +212.5 ,2.21,1.95,Brooklyn Nets,Washington Wizards,"Saturday, 23 Dec  2017, 02:30",https://www.oddsportal.com/basketball/usa/nba-2017-2018/brooklyn-nets-washington-wizards-WAwLJpxD/
842,Asian handicap -6.5 ,1.99,1.94,Over/Under +202 ,1.96,1.99,Detroit Pistons,New York Knicks,"Saturday, 23 Dec  2017, 02:00",https://www.oddsportal.com/basketball/usa/nba-2017-2018/detroit-pistons-new-york-knicks-xlvHKQM6/
843,Asian handicap +6 ,1.93,2.02,Over/Under +218.5 ,1.97,2.05,Orlando Magic,New Orleans Pelicans,"Saturday, 23 Dec  2017, 02:00",https://www.oddsportal.com/basketball/usa/nba-2017-2018/orlando-magic-new-orleans-pelicans-bcuDL670/
844,Asian handicap +2.5 ,2.11,1.95,Over/Under +195 ,1.98,1.97,Utah Jazz,San Antonio Spurs,"Friday, 22 Dec  2017, 05:30",https://www.oddsportal.com/basketball/usa/nba-2017-2018/utah-jazz-san-antonio-spurs-tMp8Mnhf/
845,Asian handicap +3.5 ,1.96,2.0,Over/Under +202.5 ,2.02,2.02,Phoenix Suns,Memphis Grizzlies,"Friday, 22 Dec  2017, 04:00",https://www.oddsportal.com/basketball/usa/nba-2017-2018/phoenix-suns-memphis-grizzlies-2Vo4NSxl/
846,Asian handicap +2.5 ,1.93,2.06,Over/Under +203.5 ,2.0,1.95,New York Knicks,Boston Celtics,"Friday, 22 Dec  2017, 03:00",https://www.oddsportal.com/basketball/usa/nba-2017-2018/new-york-knicks-boston-celtics-88n0O8Ns/
847,Asian handicap -10 ,1.99,1.98,Over/Under +215.5 ,2.08,1.97,Cleveland Cavaliers,Chicago Bulls,"Friday, 22 Dec  2017, 02:00",https://www.oddsportal.com/basketball/usa/nba-2017-2018/cleveland-cavaliers-chicago-bulls-dWJWuygF/
848,Asian handicap +3.5 ,1.91,2.11,Over/Under +217.5 ,2.02,1.98,Philadelphia 76ers,Toronto Raptors,"Friday, 22 Dec  2017, 02:00",https://www.oddsportal.com/basketball/usa/nba-2017-2018/philadelphia-76ers-toronto-raptors-ruCteMG9/
849,Asian handicap -5.5 ,2.0,2.0,Over/Under +215.5 ,1.97,1.96,Los Angeles Clippers,Phoenix Suns,"Thursday, 21 Dec  2017, 05:30",https://www.oddsportal.com/basketball/usa/nba-2017-2018/los-angeles-clippers-phoenix-suns-E7URtHw9/
850,Asian handicap -9.5 ,2.02,1.98,Over/Under +204.5 ,2.04,1.95,Golden State Warriors,Memphis Grizzlies,"Thursday, 21 Dec  2017, 05:30",https://www.oddsportal.com/basketball/usa/nba-2017-2018/golden-state-warriors-memphis-grizzlies-zHVNscO2/
851,Asian handicap -2.5 ,2.04,1.96,Over/Under +198.5 ,1.98,1.97,Portland Trail Blazers,San Antonio Spurs,"Thursday, 21 Dec  2017, 05:00",https://www.oddsportal.com/basketball/usa/nba-2017-2018/portland-trail-blazers-san-antonio-spurs-8AstJDo2/
852,Asian handicap -1 ,2.09,1.98,Over/Under +215.5 ,2.02,1.96,Denver Nuggets,Minnesota Timberwolves,"Thursday, 21 Dec  2017, 04:00",https://www.oddsportal.com/basketball/usa/nba-2017-2018/denver-nuggets-minnesota-timberwolves-UJrxKgWe/
853,Asian handicap -1.5 ,1.97,2.02,Over/Under +197 ,2.02,2.04,Dallas Mavericks,Detroit Pistons,"Thursday, 21 Dec  2017, 03:30",https://www.oddsportal.com/basketball/usa/nba-2017-2018/dallas-mavericks-detroit-pistons-negXKZGk/
